sale_id,product_id,quantity,unit_price,unit_cost,discount
301,47,2,32845.93,28246.92,0
301,101,1,1456.19,1160.95,0.15
302,15,1,8320.69,7287.31,0.15
302,41,1,23285.16,18281.2,0.05
302,51,1,15784.07,13468.14,0.05
302,112,4,1082.75,846.85,0
303,46,1,22988.05,18640.35,0
304,64,2,7956.43,6451.24,NULL
305,19,1,14695.61,12255.43,0.05
305,33,1,21681.06,16837.6,0
306,6,1,33328.27,28762.75,NULL
307,24,1,22727.01,17649.98,0
308,107,1,1465.72,1240.54,0
308,108,1,1747.28,1412.58,0
309,77,2,3752.93,2925.75,0.15
309,101,1,1421.97,1144.08,0
310,32,1,29975.32,26496.02,0.1
310,43,1,10485,7635.62,0.25
310,77,3,3684,3134.5,0.15
310,88,1,8754.74,6993.26,0.25
311,34,1,29172.52,23721.87,0.1
311,53,2,10719.15,8536.43,0
311,73,3,2512.98,1950.48,0.1
311,105,1,377.1,287.79,0.05
312,64,2,34776.87,6492.23,0
312,101,3,1453.43,1116.85,0
313,107,1,1442.3,1317.13,0
313,120,3,1772.85,1454.84,0
314,15,1,8704.53,6848.76,1.5
314,105,1,366,290.21,0.25
315,40,1,46278.41,38376.07,0.1
315,68,1,5.51,3715.11,0.15
315,77,2,3873.74,4650.02,0.05
316,29,1,32524.84,26694.53,0.1
316,81,2,5317.77,3945.5,0
317,10,2,29201.67,24702.77,0
317,17,1,6933.21,5488.61,0.05
317,70,1,4175.13,3290.57,0.2
318,40,1,46293.94,37954.49,0
318,52,1,8938.41,6511.57,0
319,47,1,35373.69,29472.83,0.1
319,73,2,2704.58,1978.21,0
320,8,1,53202.02,45922.46,0.1
320,117,4,966.94,713.12,0.1
321,11,-1,38788.04,30029.64,0.05
321,14,2,83016.22,64797.18,0.05
322,18,2,26366.82,21967.5,0.15
322,35,2,41643.53,30553.67,0
322,58,1,4327.59,3618.41,0
322,81,1,4912.72,4078.26,0.1
322,84,2,4111.32,3116.53,0.1
323,4,1,18531.43,16568.26,NULL
323,68,1,5148.83,3803.49,0.05
323,73,1,2470.09,1902.92,0.1
323,88,3,8382.67,7134.43,0.2
324,75,1,3184.54,2485.37,0.05
325,1,2,7590.7,6175.7,0.1
325,17,1,6539.06,5601.86,0.2
325,88,2,8594.07,7060.56,-0.05
325,94,1,1357.53,1172.98,0
326,12,1,51889.13,39219.32,0
326,58,1,4329.75,3628.18,0.1
326,64,1,8319.92,6651.67,0.05
327,15,1,8566.03,7040.5,0.2
327,23,2,22816.41,18977.66,0.1
327,50,1,13770.67,11122.01,0.05
327,120,4,1824.93,1500.98,0.05
328,17,2,6689.8,5422.44,0.05
328,39,1,39814.85,34136.47,0.15
328,77,2,3759.6,3007.33,0
328,78,2,17772.23,15986.44,1.25
329,88,2,8738.67,7336.59,0
330,5,1,22758.73,18171.69,0.05
331,72,1,2001.79,1641.3,NULL
331,102,4,753.83,633.09,0
332,54,1,17031.99,14141.42,0
332,66,1,16099.03,12275.35,0
333,29,1,32852.02,26568.56,0
333,62,1,6618.93,5589.59,0.05
333,66,1,14875.24,12313.88,0.15
334,38,1,23801.74,17898.71,0.2
335,99,2,4779.52,3959.4,0.15
336,24,1,22902.27,17791.26,0.15
336,43,1,10306.09,13954.34,0.1
336,53,1,10246.46,8469.7,0.05
336,74,1,2867.46,2310.8,0.2
337,40,2,47700.38,36611.37,0
337,46,2,23881.95,18091.87,0.05
337,77,-3,4003.57,2990.65,0.1
337,82,1,6501.4,5431.44,0.05
337,89,1,5583.6,4399.07,0.05
338,20,1,17496.39,15593.68,0.05
338,57,2,10887.74,8830.75,0.05
338,75,1,3077.36,2333.11,0.2
339,47,1,32865.69,28934.29,0.1
340,50,1,13568.96,10290.18,0.15
340,75,3,3193.83,2483.52,0.1
341,115,1,1070.59,975.24,0.05
342,17,1,6938.32,5622.22,0.05
342,41,1,24332.6,19561.91,0.2
342,46,1,21966.28,18257.92,0.1
342,66,1,15261.74,11903.6,0
342,70,1,4132.13,3252.28,0
343,99,2,4413.24,3989.88,0
344,46,1,23030.38,19648.27,0
344,64,1,7963.02,6147.59,0
344,109,1,525.33,437.23,0.05
345,113,3,1533.05,1254.95,0.1
346,12,2,52110.45,36376,0
346,54,45,18415.41,15220.81,0
346,101,2,1500.48,1116.69,0.15
347,105,1,352.54,289.64,0.15
347,119,1,1974.4,1594.53,0.05
348,58,1,4389.72,3417.36,0.15
348,66,2,16074.15,11516.11,0
348,77,77,3859.59,3198.97,0
348,113,5,1646.55,1228.28,0
349,17,1,7015.66,5473.03,0.05
349,50,1,13578.06,10767.1,0.1
350,109,1,532.65,437.47,0
351,50,1,14050.3,11086.39,0.15
352,42,65,42492.52,33255.45,0.25
352,64,1,8035.03,6183.81,0.1
352,67,1,5883.17,4550.66,0.1
352,97,2,703.35,552.94,0.1
352,101,3,1404.9,1153.58,0.1
353,10,1,27810.32,24140.83,0.05
353,24,1,156397.14,16459.51,0.1
353,64,1,7979.94,6643.8,0.1
353,70,1,4140.33,3074.4,0
354,8,2,56995.33,46924.17,0
354,24,1,22499.57,16635.47,0.1
354,45,1,12484.8,9750.27,0.05
355,10,2,30096.63,25008.73,0.1
355,11,2,35989.94,29100.17,0
355,57,1,10940.76,8514.62,0.1
356,7,1,45535.58,35142.96,0.2
356,15,1,8856.93,7229.89,0.1
356,24,1,24072.12,16979.7,0
357,12,1,47892.98,37000.46,0
358,17,1,6559.09,5258.3,0.2
358,30,1,41987.83,35276.11,0
358,43,1,10527.92,7785.68,0.1
358,58,1,4333.33,3697.44,0.05
358,120,2,7497.98,1531.9,0.05
359,47,1,33550.39,27928.82,0
359,57,1,11265.13,8514.65,0.05
360,70,1,3833.76,3130.12,0
360,115,3,1133.31,950.96,0.05
361,15,1,8950.47,7477.01,0.1
361,24,1,22756.41,17851.44,NULL
361,96,-1,920.54,735.77,0
362,42,1,41540.21,33492.46,0.25
363,30,2,44166.61,36516.85,0.15
364,29,1,31998.69,25970.79,0.15
364,46,1,21751.65,18622.24,0.15
364,47,1,34191.56,30084.73,0.1
364,120,4,1792.04,1471.16,0.15
365,105,1,367.72,281.85,0.1
366,18,1,26113.81,21869.06,0.1
366,47,48,34970.35,28193.87,0
366,64,1,8233.81,6670.54,0.05
367,17,2,6491.89,5653.11,0.2
367,19,2,15039.36,12290.33,0.25
368,26,1,59229.43,49869.47,0.05
368,42,1,40323.71,5.99,0.05
369,65,1,9878.5,7120.5,0.1
369,68,1,5042.35,3709.12,0.05
370,26,1,57298.96,45847.19,0.05
370,88,2,8837.61,7182.64,0.1
371,31,1,36628.2,29649.95,0.15
371,64,1,8312.29,6282.53,0
371,81,2,5028.52,4125.23,0.05
372,47,1,32363.85,27787.38,0.1
373,4,1,19713.79,16.21,0.1
373,34,1,28555.11,23067.74,0.15
373,57,2,10539.08,8823.05,0
374,14,1,79973.6,70794.48,0.1
374,54,1,17949.59,15140.01,0.1
375,24,1,24060.42,17987.97,0.2
375,108,1,1891.85,1412.24,0.2
376,49,1,8322.95,7298.54,0.05
376,70,2,4143.05,3190.52,0
376,88,2,8578.13,7029.72,0.1
376,99,1,4392.5,4012.59,0
376,110,1,1417.01,1122.81,0.1
377,12,1,52463.85,36471.38,0
377,13,1,66697.32,48454.9,0.05
377,22,2,37780.63,30746.15,0
378,75,2,3228.89,2529.17,NULL
378,77,1,3769.36,3138.84,0
379,107,2,1500.07,1271.29,0.1
380,76,3,3324.97,2862.25,0.25
380,78,2,17649.08,16085.56,0
381,7,1,41995.8,37743.16,0
381,29,2,33955.75,25018.89,0.1
381,106,4,248.38,209.84,0
382,77,1,3847.09,3104.03,0.15
383,39,1,38523.63,32408.87,0.2
383,47,1,32372.19,29118.18,0.15
383,89,1,5648,4230.52,0.25
384,80,2,12347.06,9539.1,0.15
384,92,1,1959.01,1489.04,0
384,117,2,964.66,714.8,0
385,57,1,10449.93,8854.14,0.05
386,29,2,32125.9,26935.18,0.05
386,74,1,3105.67,2283.98,0
386,88,1,8336.16,7514.31,0.15
387,89,4,5291.44,4433.25,0.15
388,24,2,23329.47,17823.47,0.05
389,10,-1,29733.96,23704.02,0.15
389,41,1,4.43,19242.56,0
389,55,2,6560.05,5723.71,NULL
390,89,4,35310.75,4612.44,0.1
390,103,1,648.76,522.4,0.1
391,40,1,46908.38,38094.97,0
391,57,1,11424.83,8383.24,0.15
391,74,3,3024.4,2405.54,0
392,40,1,45113.04,35938.87,0.2
392,114,3,3148.17,2825.08,0.15
393,39,1,40087.97,32767.23,0.15
393,103,3,663.72,542.27,0.1
394,9,1,53198.81,43126.98,0
394,22,1,36582.09,30226.43,0.15
394,30,1,41645.42,34480.98,0.05
394,105,3,380.59,285.71,0.05
395,52,1,9006.61,6711.83,0.05
395,57,1,10985.26,8734.51,0
395,70,3,3936.6,3206.83,0.1
395,84,3,4215.14,3121.4,0.15
396,17,1,6825.63,5244.41,0.1
396,87,1,31794.53,25677.45,0.25
396,106,1,256.65,203.73,0.2
397,30,1,44207.29,37363.61,0.05
397,32,2,32155.88,25400.72,1.5
398,4,1,19525.24,16035.39,0.05
398,18,1,25779.58,22087.91,0.25
399,42,1,42791.24,34503.45,0.05
400,106,2,255.93,202.37,0.1
401,11,1,37616.2,27933.24,0.05
401,18,1,27126.44,23024.27,0.05
401,30,1,44191.9,34209.87,0.15
401,76,1,3583.12,2658.53,0
401,120,1,1885.47,1554.42,0.15
402,89,2,5736.12,4582.43,0.05
403,42,1,39711.97,33190.18,0
403,49,1,8624.05,7839.12,0.2
403,70,1,4077.4,3312.6,0
403,111,4,1215.9,971.09,0.15
403,120,1,1815.73,1560.58,0
404,11,1,39200.7,28634.29,0.2
405,49,1,9017.92,7267.14,0.1
406,42,1,42719.17,33487.05,0
406,44,1,32955.47,26554.5,0.25
406,73,1,2555.64,2018.41,0
407,6,1,34018.33,28388.35,0.1
407,24,1,23930.33,17789.81,0.05
407,46,2,23290.92,19510.96,0.2
407,98,1,327.3,262.76,0.15
408,52,1,8294.78,6942.3,0.1
408,55,1,6829.3,5281.3,0.15
408,88,1,8430.5,6996.1,0
408,120,5,1887.58,1484.14,0.2
409,29,1,33505.66,26947.27,0
409,41,1,22902.13,30652.94,0.1
409,47,2,34411.03,28319.11,0
409,100,1,3364.28,2860.32,0
410,34,-3,28407.28,23730.36,0.2
410,44,1,34414.66,26921.74,0.25
410,47,1,34386.87,28922.52,0.05
411,10,1,28689.09,24852.1,0.05
411,35,1,39135.33,29502.07,0.15
412,11,2,38172.8,29425.15,0
412,17,1,6840.77,5658.54,0.15
412,73,1,2570.19,1910.38,-0.05
412,110,62,1345.46,1157.02,0
413,4,2,19659.15,16914.97,0.2
413,103,2,616.68,540.87,0.15
414,24,1,22999.96,16388.37,0
414,100,1,3213.09,2753.88,0
414,107,1,1416.7,1349.49,0.05
415,21,2,10525.72,8064.29,0.15
415,80,1,12661.03,12.35,0.1
416,13,1,64019.05,48956.79,0
416,19,1,14649.47,12077.09,0.25
416,44,1,31945.16,27120.12,0.2
416,63,2,11593.4,8436.73,0.05
416,74,1,3082.62,2432.95,0
417,16,1,10298.7,8514.03,0.2
417,18,2,26860.72,22134.31,0.05
417,45,1,12766.5,10395.59,0.15
417,92,2,1974.75,1475.51,0
417,120,5,1876.68,1531.68,-0.05
418,11,1,38288.28,29935.23,NULL
419,43,2,10205.43,7697.08,0.05
419,73,1,2719.99,2016.05,0.1
420,17,1,7045.41,5691.25,0.1
420,24,1,22716.86,16931.68,0.15
420,30,1,45447.91,34600.8,0.05
420,35,1,41803.87,32257.43,0
420,74,1,2907.7,2329.67,0.2
421,42,1,40048.73,34932.66,0
422,10,1,29875.39,24628.96,0
422,39,1,39959.44,32416.55,0
422,79,2,1185.27,895.41,0
423,4,1,19984.13,16227.51,0.15
423,13,1,68781.83,51337.81,0.2
423,17,1,6854.88,5451.44,1.1
423,55,1,6881.95,5208.79,0.2
423,110,1,1379.21,1116.25,0.25
424,24,1,22985.27,17955.6,NULL
425,40,1,44630.69,37075.03,0.25
425,44,1,232326.64,25632.53,0.1
425,89,4,5420.67,4611.64,0
426,30,1,41926.97,36567.11,0.15
426,52,2,8263.78,6940.22,0.05
427,41,2,23478,19528.36,0.1
427,42,1,40408.25,33169.87,0.2
427,50,1,14080.35,10874.68,1.1
427,57,2,11402.45,8860.24,0.05
427,116,3,2191.8,1678.41,0.15
428,46,1,23157.77,18526.04,0.1
428,73,1,2604.9,1990.86,0.05
428,88,2,8386.01,7214.75,0.05
428,99,3,4729.75,4015.71,0.05
428,101,2,1407.24,1140.32,0
429,25,1,24052.22,21283.47,0.25
429,35,1,41207.35,30325.89,0.25
429,55,2,6908.99,5468.63,-0.05
429,88,1,8206.14,7506.71,0.05
430,83,1,1369.8,1039.68,0.05
431,1,1,7571.22,6474.11,0
431,7,1,43617,35457.28,0.1
431,17,2,6604.23,5508.36,0
431,26,1,58194.58,45978.15,0.15
432,64,2,8449.47,6132.41,0.1
432,88,1,8180.05,7484.35,0.1
432,92,1,1979.23,1531.34,0.2
432,119,1,1933.14,1575.82,0.05
433,46,2,22388.92,18113.41,0.05
433,54,2,17497.71,14919.25,0
434,24,1,22500.53,18011.38,NULL
434,49,1,8877.19,7364.7,0.05
434,94,1,1357.36,1131.39,0.15
434,101,2,1413.12,1124.62,0.1
435,64,2,8495.38,6377.59,0.1
436,49,2,8340.51,7564.12,0.1
436,84,2,4047.95,2956.28,0
436,114,1,3374.08,2641.35,0
437,37,1,44705.58,33679.61,0.1
438,70,1,3788.65,3163.87,0.05
439,72,3,1926.66,1759.59,0.15
440,67,1,6035.41,4356.36,0.1
440,90,2,5908.88,4426.64,1.25
440,111,-3,1255.14,1011.45,0.1
441,40,1,44847.73,36283.74,0.15
441,58,1,4714.2,3739.76,NULL
442,32,1,32518.17,24928.78,0.05
442,49,1,8848.03,7540.04,0.05
442,75,-3,3255.35,2469.99,0.2
443,88,1,8231.02,7393.25,NULL
444,41,1,22220.34,17830.03,0.1
444,111,3,1251.93,1021.08,0.05
445,12,1,52370.7,39325.16,0
445,58,1,4476.47,3476.79,0
445,119,2,1918.32,1557.35,0.05
446,24,1,24283.39,17898.63,0
446,30,1,43446.97,36285.18,0
446,57,2,11397.06,8811.57,0
446,101,3,1461.85,1181.28,0
447,7,2,43848.31,36450.09,0
447,49,1,8715.06,7197.53,NULL
448,51,1,15577.49,12729.91,0.05
448,65,1,9523.53,7037.78,0
449,15,1,8632.99,7071.33,0.15
449,43,2,10784.53,7555.24,0.2
449,92,1,2046.54,1527.25,0.1
449,117,2,971.06,747.5,0.05
450,33,1,19965.42,17553.8,NULL
450,89,1,5618.86,4598.96,0.2
451,71,1,3626.6,2826.64,0.2
451,110,2,1381.73,1090.33,0
452,64,1,8313.17,6295.08,0
453,4,1,19147.99,15797.04,0
453,44,1,32539.95,28010.58,0
453,116,3,2104.48,1634.75,0.2
454,66,1,15346.18,11927.93,0.05
455,73,1,2722.69,2009.66,0
455,75,1,3008.76,2434.87,0.2
455,106,1,243.46,192.3,0.05
455,109,3,531.22,437.23,0.1
456,54,1,17803.79,13946.35,0.05
456,89,1,5653.65,6525.04,0.1
457,19,2,15163.75,12914.58,0.05
457,26,1,58083.6,47664.21,0.05
457,53,1,11259.04,8061.74,0
457,120,2,1869.59,1533.75,0
458,12,2,47915.13,39394.56,0.15
458,61,2,6351.5,5048.55,0.1
458,100,4,3132.15,2680.82,0.05
458,107,4,1432.38,1344.96,0
459,33,1,21654.14,16815.91,1.1
459,40,73,48223.83,38300.05,0
459,43,1,10477.64,7547.4,0.2
459,81,1,5277.6,3780.04,0.25
459,113,1,1549.63,1303.26,0.15
460,74,2,2894.79,2252.73,0.25
461,44,1,34024.27,25520.01,0.2
461,49,1,8926.59,7802.24,0.05
461,98,1,350.67,246.92,0.05
461,105,2,351,285.64,0.05
462,88,1,8798.12,7402.07,0
463,35,1,42306.07,32259.98,0
464,10,1,27946.21,23756.52,0.05
464,42,1,42951.11,32902.14,0.2
464,46,1,23513.66,18016.94,0.1
465,4,1,18497.1,16900.69,0.2
465,47,1,33451.74,28951.42,0.05
465,57,2,11316.18,8556.04,0.05
465,81,2,25722.58,4099.48,0.1
466,51,1,15474.85,13068.64,0.05
466,66,2,15754.27,11904.82,0.1
466,84,1,4196.98,2988.11,0.05
466,96,1,935.48,698.02,0.2
466,105,2,384.1,302.54,0
467,25,1,25795.97,20945.64,1.1
467,64,1,8400.73,6117.62,0
467,101,1,1482.93,1994.5,0.2
467,106,1,257.28,199.8,0.25
468,17,1,7046.88,5446.75,0.15
469,29,2,33953.03,25290.16,0.05
469,54,1,17192.69,14364,0.05
470,24,1,22634.85,17297.62,NULL
470,55,2,6761.68,5472.17,0
470,107,1,1420.59,1236.38,0
470,120,2,1895.3,2414.82,0.15
471,5,1,24071.2,18368.88,0.1
471,7,2,45047.93,38275.31,0
472,48,32,31445.03,23266.98,0.15
473,4,2,20004.1,16233.49,0.05
473,90,2,5430.57,4444.99,0.05
474,45,2,12698.29,9607.27,1.1
474,107,2,1517.29,1324.68,0.2
475,57,-2,10851.43,8147.57,0
475,116,2,2087.65,1662.26,0
476,66,1,15610.06,11454.8,0
477,47,2,9.06,29515.62,0
478,66,1,14979.23,11658.15,0
479,12,2,50883.1,37738.4,0
479,30,1,45414.55,37428.43,0.2
479,39,1,39456.25,32043.83,0.15
479,50,1,13836.69,10730.36,0.25
479,57,2,11408.83,8315.37,NULL
480,20,1,17278.7,15047.29,0
480,116,1,2049.48,1591.38,0.05
481,81,2,5009.87,4011.05,0.25
482,34,1,28004.42,23644.89,0
482,60,1,15694.49,12948.84,0.1
482,61,2,5859.04,4805.57,0.2
483,29,1,31351.68,27124.56,0.1
483,62,2,6575.14,5699.07,0.1
484,22,1,38184.55,29565.32,0.05
484,42,1,40485.03,32933.57,0.1
484,44,1,33250.88,26911.07,0.15
484,45,2,11850.83,9527.23,0
484,92,2,1987.99,1417.16,0.15
485,4,1,19571.71,15664.66,0.2
485,31,1,35783.47,31005.93,0.25
485,57,-2,10988.5,8089.41,0.1
485,75,1,3046.42,2451.1,0.1
486,84,1,4160.99,3183.25,0
487,52,1,9016.95,6889.91,0.2
488,30,2,42511.85,36330.23,NULL
488,43,1,4.69,8178.82,0.15
488,116,2,2182.18,1661.82,0.1
488,117,2,937.04,735.89,0.05
489,8,1,52528.75,46315.48,0.05
489,9,1,52096.46,46788.84,0.05
489,39,2,41928.76,34681.45,0
489,42,1,42163.01,47888.27,0.1
489,45,2,12117.07,9567.52,0.05
490,78,2,19145.4,15170.42,0
490,84,2,3903.55,3151.04,0
491,26,0,55177.67,47036.9,0
491,70,3,3844.19,3187.94,0
491,88,3,8710.3,7194.43,0.05
492,114,1,3328.41,2722.54,1.5
493,17,1,6681.97,5358.12,0.25
493,34,0,27891.75,23307.4,0.15
493,42,1,43430.71,33066.65,0
493,62,1,6.57,5533.26,0.05
493,73,1,2573.59,2002.36,0.15
494,11,1,2.72,28433.17,0.15
494,30,1,42179.17,34896.96,0
495,39,1,38909.06,31847.88,0
495,43,1,10502.96,8004.14,0.1
495,78,41,18271.8,15594.6,0.05
495,101,1,1476.5,1181.29,0.05
495,103,1,666.12,525.52,0.15
496,51,2,14886.79,13136.06,0
496,81,3,5309.73,3997.46,0
496,88,2,8360.23,7403.2,1.5
497,64,1,8329.55,6143.99,0.1
497,89,1,5257.34,4322.34,0.05
498,64,1,8021.8,6326.12,0
498,107,2,1461.36,1287.55,0.1
499,38,1,24650.62,18050.78,0
499,57,1,11130.81,8353.07,0.1
500,52,1,8851.73,6834.6,0.2
501,83,2,1376.69,985.35,0.15
501,105,1,356.58,290.37,0.15
502,17,1,6714.3,5435.87,0.15
503,52,1,9013.33,6867.86,0.1
503,59,52,10890.36,8492.53,0.1
503,65,1,10008.45,6959.09,0.1
503,74,1,3111.86,16.65,0.05
504,96,1,960.26,734.35,0
505,18,2,24906.36,21228.23,0.1
506,16,1,10756.13,8074.16,0
506,53,1,11167.93,7852.64,0
506,75,1,3258.59,2348.18,0
506,101,4,1508.86,1120.25,0.1
506,105,1,356.39,284.83,0.05
507,17,1,6912.33,5338.35,0
507,83,1,1382.9,1013.52,0.25
507,88,3,8190.63,7209.04,0
507,101,1,1518.87,1145.3,0.1
508,10,40,30385.67,24838.27,0.05
508,81,3,5374.97,3811.25,0.1
508,87,2,30625.7,24641.5,0
508,101,2,1476.41,1097.01,0.25
508,119,4,1965.37,1585.68,0.05
509,10,1,27928.61,24085.04,0.25
509,52,1,8591.63,6965.21,0.1
509,82,3,50708.18,5015.94,0.1
509,101,1,1518.05,1189.9,0.05
510,43,1,10326.48,7541.29,0.05
511,76,1,19654.58,2889.01,0
511,78,2,17555.81,15662.43,0
512,7,1,45358.25,38593.3,0
512,70,2,4164.12,3222.14,0.15
512,75,3,3159.31,2343.05,0.05
512,105,1,383.53,307.56,0.05
513,30,1,42994.86,34654.64,0.15
513,101,2,1515.54,1086.85,0
513,106,1,12.36,197.87,0.2
514,7,2,45789.88,37932.3,0.05
515,14,1,85456.03,64865.18,0.1
515,41,1,23709.18,19554.94,0
515,63,1,11219.6,8866.94,0
515,89,3,5561.15,6004.29,0
516,7,-3,41526.61,38301.19,0.05
516,64,1,8218.54,6151.84,0.1
517,5,1,22527.99,18306.19,0.15
517,33,1,21530.56,16979.49,0.1
518,26,1,59028.43,45373.31,0.1
518,77,1,4029.92,3048.3,0
519,73,2,2475.69,2005.6,0.15
519,103,1,625.36,507.28,0
519,116,4,2132.05,1632.29,0.1
520,10,1,27914.27,25540.97,0.25
520,82,2,5.62,5177.88,0.2
520,101,0,1397.9,1141.64,0.1
521,6,1,35022.95,28720.14,0
522,23,1,24397.91,19312.32,0.15
522,29,1,31002.58,26366.95,NULL
522,57,1,11133.96,8310.54,0.1
522,84,3,3902.84,3021.15,0
523,29,1,192343.5,26838,0.1
524,68,1,5333.97,3861.31,0.05
525,35,2,42019.4,32049.85,0
525,47,1,34450.54,28899.22,0
525,51,1,15248.52,6.96,0.05
525,120,5,1859.54,1477.14,1.1
526,22,1,35185.96,30884.42,0
526,51,1,14833.75,12775.26,0.15
526,75,3,3002.65,2460.28,0.1
526,109,1,515.93,446.27,NULL
526,118,1,1235.45,874.32,0
527,17,2,6963.32,5651.32,0.15
527,18,1,25083.7,22998.14,0
527,24,1,23843.04,17813.02,0.1
527,74,1,2836.93,2207.87,0.1
528,7,1,44887.58,35406.91,0.1
528,32,2,31205.79,26721.42,0
528,73,2,2627.67,2029.34,0.15
528,78,1,18657.69,14844.77,0.2
529,77,1,3752.74,4.97,0.15
529,120,0,1791.25,1543.31,0.15
530,45,1,12843.66,9428.08,0.15
530,73,3,2670.61,1904.45,0.2
530,110,1,1302.56,1064.92,0.05
531,22,2,34953.45,28693.79,0.15
532,11,1,271633.64,28441.08,0.15
532,30,1,42676.71,36018.81,0.2
533,30,1,45577.58,36292.2,0.05
533,84,2,3971.25,2992.84,0
534,29,1,31084.78,25104.64,0
534,101,2,1484.85,1177.28,0.05
535,4,2,18118.64,15756.19,0.25
535,32,1,31460.29,26977.27,0.25
535,109,1,509.58,430,0
536,57,-1,10455.8,8184.99,0
536,96,1,926.78,748.98,0
536,110,1,1386.69,1132.77,0.25
537,32,1,11.12,26108.07,0.05
538,13,2,67921.74,50754.91,0.1
538,41,1,23330.89,18291.03,0
539,33,2,21122.03,18339.17,0.05
539,100,1,3357.94,2743.06,0.1
539,120,1,1847.94,1561.5,0
540,101,1,1422.91,1164.7,0.15
541,22,1,36030.33,44180.32,0.25
541,43,1,10577.84,8046.03,0.15
541,73,-3,2485.94,2008.42,0.15
541,88,1,8159.19,6851.45,0.05
542,47,1,34008.99,29945.53,0
542,69,2,1980.99,1417.67,0.1
542,107,1,1514.58,1232.38,0
543,26,2,55378.77,49115.06,0.2
543,30,1,44231.57,34354.38,0
543,105,3,364.17,298.56,0.05
544,47,1,33645.95,28747.75,0.1
544,91,1,6685.37,1079.31,0.1
544,105,1,367.47,300.35,0
545,4,1,20010.85,15779.7,0
545,47,2,34005.93,27433.95,0.1
545,50,1,14039.24,11108.31,0.15
545,84,-1,4039.65,3046.92,0
546,47,1,34879.91,30106.36,0.2
547,51,1,15419.02,12475.97,0.25
547,56,0,14639.01,10837.7,0.05
547,77,1,3854.93,3173.25,0.1
548,64,1,7892.66,6132.99,0.15
548,98,1,340.92,251.84,0.05
548,110,2,1334.58,1164.63,0.05
549,30,42,41344.94,36959.89,0.25
549,110,2,1381.49,1073.92,0.1
550,15,2,8299.5,10545.02,0.15
550,17,2,6499.93,5393.72,0
550,44,1,32378.42,26382.84,0.05
550,62,1,6944.07,5418.81,0.05
551,12,2,50092.58,39006.68,0
551,47,1,33049.5,30057.26,0
551,58,1,4567.5,3493.79,0
551,120,2,1849.12,1580.09,0
552,77,1,3701.44,2997.55,0.25
552,84,2,3960.49,3201.07,0.2
552,94,1,1250.22,1183.64,0.05
553,46,1,22692.35,18478.59,0
553,78,1,19000.98,15244.63,0
553,88,1,8304.64,7482.34,0.05
554,41,1,23744.51,18559.44,0
554,106,0,241.7,198.03,0
554,117,3,909.63,727.45,0.15
555,7,2,44979.19,38201.86,0.05
555,72,1,1978.08,1729.09,0.15
555,95,2,779.84,580.26,0.05
556,47,1,32239.07,28596.49,0.2
556,55,1,6712.49,5307.06,0.15
556,92,3,1948.38,1422.95,0.15
556,114,4,3176.93,2893.16,0.2
557,34,1,29348.07,23875.58,0.1
557,102,1,791.32,602.28,0
557,114,2,3311.24,2778.37,0
558,7,2,42305.23,35485.42,0.1
558,18,2,25519.76,22621.34,0
558,116,1,2159.54,1615.55,0.1
559,52,1,8719.43,6612.96,0.15
559,57,1,11268.04,8439.78,0
559,61,46,6411.15,4797.27,0.1
560,22,2,36640.6,28742.22,0.1
560,75,2,3123.24,2303.74,0
560,105,1,378.53,296.87,0.1
561,30,1,41637.66,35880.92,0.15
562,51,1,15414.85,12.36,0.05
562,57,0,11419.4,8251.71,0.1
562,120,3,1880.72,1571.55,0
563,14,1,78179.22,65971.96,0.05
563,15,1,8405.32,7422.42,0
563,32,1,31745.6,25314.46,0
563,103,3,660.83,505.7,0
564,73,1,2679.23,1953.27,0.15
565,17,1,6652.48,5717.63,0.15
565,18,2,26824.88,22650.72,0.2
565,68,1,5240.95,3911.63,0.1
565,105,1,356.22,286.59,0
566,57,2,11418.8,8531.88,0.1
567,46,2,21881.85,19316.88,0.05
568,54,2,18173,14170.43,0.05
568,57,1,11245.32,8265.61,0.05
568,101,2,1501.57,1127.07,0
569,96,2,973.69,678.95,0.05
570,16,1,10141.46,7934.92,0.05
570,30,1,41394.2,36458.03,0
570,38,1,24160.72,19226.34,0.05
570,114,1,3303.38,2646.76,0.1
571,44,1,34420.33,25767.16,0.15
571,51,1,14947.16,13101.97,0
571,117,2,946.98,724.82,0.15
572,5,1,22512.58,17859.55,0.1
572,47,1,34407.32,28614.47,0.15
572,94,1,1263.7,1089.4,0.2
573,24,2,24187.99,16531.18,0.05
574,85,1,12208.27,8870,0.2
575,17,1,6685.53,5352.27,0
575,24,2,23642.97,17263.29,0.25
575,57,1,11059.75,8573.06,0.2
576,32,1,32381.58,24560.53,0
576,62,1,6808.26,5498.66,0.1
576,75,2,3154.19,2512.8,0.15
576,82,33,6454.05,5233.79,0.25
576,120,2,1778.94,1545.29,0.05
577,19,2,14478.87,11875.98,0.1
577,34,1,26959.13,22003.94,0
577,44,1,33629.55,27999.52,0.05
578,112,2,1057.24,829.35,0.15
579,16,1,10381.96,8264.9,0.1
579,43,1,10361.26,7993.9,0.1
579,53,2,11286.56,8087.25,0.15
580,61,1,6320.36,5085.94,0.15
580,66,1,15299.29,11591.58,0
580,113,1,1573.78,1295.93,0
581,18,0,25848.87,21466.17,0.05
581,19,1,14640.32,12597.29,0.25
