sale_id,product_id,quantity,discount,unit_price,unit_cost
308,108,1,0,1810.57,1441.58
309,77,2,0.15,3869,3051.47
309,101,1,0,1459.15,1135.82
310,32,1,0.1,31328.71,25759.55
310,43,1,0.25,10452.57,7798.28
310,77,3,0.15,3869,3051.47
310,88,1,0.25,8530.57,7164.7
311,34,1,0.1,28176.66,22798.3
311,53,2,0,10777.52,8220.29
311,73,3,0.1,2594.94,1956.68
311,105,1,0.05,369.29,293.25
312,64,2,0,8286.71,6362.4
312,101,3,0,1459.15,1135.82
313,107,1,0,1478.47,1285.3
313,120,3,0,1861.62,1512.43
314,15,1,0.084130435,8716.42,7172.96
314,105,1,0.25,369.29,293.25
315,40,1,0.1,46147.36,36854.06
315,68,1,0.15,5186.61,3897.48
315,77,2,0.05,3869,3051.47
316,29,1,0.1,32511.15,25921.35
316,81,2,0,5167.83,3948.66
317,10,2,0,28984.82,24375.23
317,17,1,0.05,6774.4,5453
317,70,1,0.2,3986.1,3200.76
318,40,1,0,46147.36,36854.06
318,52,1,0,8639.23,6791.57
319,47,1,0.1,33711.86,28748.63
319,73,2,0,2594.94,1956.68
320,8,1,0.1,54416.24,46147.25
320,117,4,0.1,941.78,718.08
321,14,2,0.05,81785.8,67687.25
322,18,2,0.15,25982.69,22325.13
322,35,2,0,40351.44,30761.63
322,58,1,0,4545.08,3591.57
322,81,1,0.1,5167.83,3948.66
322,84,2,0.1,4099.96,3057.64
323,4,1,0.084130435,19059.59,16284.04
323,68,1,0.05,5186.61,3897.48
323,73,1,0.1,2594.94,1956.68
323,88,3,0.2,8530.57,7164.7
324,75,1,0.05,3132.72,2420.05
325,1,2,0.1,7820.51,6378.81
325,17,1,0.2,6774.4,5453
325,88,2,0.084130435,8530.57,7164.7
325,94,1,0,1307.79,1131.43
326,12,1,0,50160.12,38153.08
326,58,1,0.1,4545.08,3591.57
326,64,1,0.05,8286.71,6362.4
327,15,1,0.2,8716.42,7172.96
327,23,2,0.1,23449.3,19546.85
327,50,1,0.05,14093.3,10657.04
327,120,4,0.05,1861.62,1512.43
328,17,2,0.05,6774.4,5453
328,39,1,0.15,40056.63,33032.66
328,77,2,0,3869,3051.47
328,78,2,0.084130435,18441.07,15373.23
329,88,2,0,8530.57,7164.7
330,5,1,0.05,23034.18,18268.86
331,72,1,0.084130435,2022.18,1691.08
331,102,4,0,762.95,613.79
332,54,1,0,17754.88,14616.31
332,66,1,0,15460.09,12005.8
333,29,1,0,32511.15,25921.35
333,62,1,0.05,6880.13,5595.68
333,66,1,0.15,15460.09,12005.8
334,38,1,0.2,24245.73,18469.45
335,99,2,0.15,4558.37,3844.16
336,24,1,0.15,23132.89,17177.19
336,43,1,0.1,10452.57,7798.28
336,53,1,0.05,10777.52,8220.29
336,74,1,0.2,2983.21,2320.79
337,40,2,0,46147.36,36854.06
337,46,2,0.05,22745.35,18876.27
337,82,1,0.05,6597.27,5199.67
337,89,1,0.05,5504.56,4448.14
338,20,1,0.05,17899.64,15367.23
338,57,2,0.05,10919.01,8449.42
338,75,1,0.2,3132.72,2420.05
339,47,1,0.1,33711.86,28748.63
340,50,1,0.15,14093.3,10657.04
340,75,3,0.1,3132.72,2420.05
341,115,1,0.05,1119.73,946.62
342,17,1,0.05,6774.4,5453
342,41,1,0.2,23315.37,18692.16
342,46,1,0.1,22745.35,18876.27
342,66,1,0,15460.09,12005.8
342,70,1,0,3986.1,3200.76
343,99,2,0,4558.37,3844.16
344,46,1,0,22745.35,18876.27
344,64,1,0,8286.71,6362.4
344,109,1,0.05,525.46,445.88
345,113,3,0.1,1569.91,1277.81
346,12,2,0,50160.12,38153.08
346,54,45,0,17754.88,14616.31
346,101,2,0.15,1459.15,1135.82
347,105,1,0.15,369.29,293.25
347,119,1,0.05,1955.14,1590.52
348,58,1,0.15,4545.08,3591.57
348,66,2,0,15460.09,12005.8
348,77,77,0,3869,3051.47
348,113,5,0,1569.91,1277.81
349,17,1,0.05,6774.4,5453
349,50,1,0.1,14093.3,10657.04
350,109,1,0,525.46,445.88
351,50,1,0.15,14093.3,10657.04
352,42,65,0.25,41592.8,33329.48
352,64,1,0.1,8286.71,6362.4
352,67,1,0.1,5963.33,4499.54
352,97,2,0.1,686.28,534.14
352,101,3,0.1,1459.15,1135.82
353,10,1,0.05,28984.82,24375.23
353,24,1,0.1,23132.89,17177.19
353,64,1,0.1,8286.71,6362.4
353,70,1,0,3986.1,3200.76
354,8,2,0,54416.24,46147.25
354,24,1,0.1,23132.89,17177.19
354,45,1,0.05,12288.95,9920.28
355,10,2,0.1,28984.82,24375.23
355,11,2,0,37366.11,29328.87
355,57,1,0.1,10919.01,8449.42
356,7,1,0.2,43638.93,36859.8
356,15,1,0.1,8716.42,7172.96
356,24,1,0,23132.89,17177.19
357,12,1,0,50160.12,38153.08
358,17,1,0.2,6774.4,5453
358,30,1,0,43457.18,35913.46
358,43,1,0.1,10452.57,7798.28
358,58,1,0.05,4545.08,3591.57
358,120,2,0.05,1861.62,1512.43
359,47,1,0,33711.86,28748.63
359,57,1,0.05,10919.01,8449.42
360,70,1,0,3986.1,3200.76
360,115,3,0.05,1119.73,946.62
361,15,1,0.1,8716.42,7172.96
361,24,1,0.084130435,23132.89,17177.19
362,42,1,0.25,41592.8,33329.48
363,30,2,0.15,43457.18,35913.46
364,29,1,0.15,32511.15,25921.35
364,46,1,0.15,22745.35,18876.27
364,47,1,0.1,33711.86,28748.63
364,120,4,0.15,1861.62,1512.43
365,105,1,0.1,369.29,293.25
366,18,1,0.1,25982.69,22325.13
366,47,48,0,33711.86,28748.63
366,64,1,0.05,8286.71,6362.4
367,17,2,0.2,6774.4,5453
367,19,2,0.25,15032.26,12417.54
368,26,1,0.05,56726.38,47501.32
368,42,1,0.05,41592.8,33329.48
369,65,1,0.1,9653.18,7226.05
369,68,1,0.05,5186.61,3897.48
370,26,1,0.05,56726.38,47501.32
370,88,2,0.1,8530.57,7164.7
371,31,1,0.15,35560.46,30062.84
371,64,1,0,8286.71,6362.4
371,81,2,0.05,5167.83,3948.66
372,47,1,0.1,33711.86,28748.63
373,4,1,0.1,19059.59,16284.04
373,34,1,0.15,28176.66,22798.3
373,57,2,0,10919.01,8449.42
374,14,1,0.1,81785.8,67687.25
374,54,1,0.1,17754.88,14616.31
375,24,1,0.2,23132.89,17177.19
375,108,1,0.2,1810.57,1441.58
376,49,1,0.05,8760.67,7484.66
376,70,2,0,3986.1,3200.76
376,88,2,0.1,8530.57,7164.7
376,99,1,0,4558.37,3844.16
376,110,1,0.1,1359.5,1110.25
377,12,1,0,50160.12,38153.08
377,13,1,0.05,67300.5,50244.66
377,22,2,0,36600.48,29953.6
378,75,2,0.084130435,3132.72,2420.05
378,77,1,0,3869,3051.47
379,107,2,0.1,1478.47,1285.3
380,76,3,0.25,3430.15,2769.65
380,78,2,0,18441.07,15373.23
381,7,1,0,43638.93,36859.8
381,29,2,0.1,32511.15,25921.35
381,106,4,0,254.07,201.91
382,77,1,0.15,3869,3051.47
383,39,1,0.2,40056.63,33032.66
383,47,1,0.15,33711.86,28748.63
383,89,1,0.25,5504.56,4448.14
384,80,2,0.15,12600.56,9910.89
384,92,1,0,1964.69,1465.53
384,117,2,0,941.78,718.08
385,57,1,0.05,10919.01,8449.42
386,29,2,0.05,32511.15,25921.35
386,74,1,0,2983.21,2320.79
386,88,1,0.15,8530.57,7164.7
387,89,4,0.15,5504.56,4448.14
388,24,2,0.05,23132.89,17177.19
389,41,1,0,23315.37,18692.16
389,55,2,0.084130435,6831.22,5452.4
390,89,4,0.1,5504.56,4448.14
390,103,1,0.1,642.13,517.28
391,40,1,0,46147.36,36854.06
391,57,1,0.15,10919.01,8449.42
391,74,3,0,2983.21,2320.79
392,40,1,0.2,46147.36,36854.06
392,114,3,0.15,3218.92,2763.17
393,39,1,0.15,40056.63,33032.66
393,103,3,0.1,642.13,517.28
394,9,1,0,52332.04,44905.39
394,22,1,0.15,36600.48,29953.6
394,30,1,0.05,43457.18,35913.46
394,105,3,0.05,369.29,293.25
395,52,1,0.05,8639.23,6791.57
395,57,1,0,10919.01,8449.42
395,70,3,0.1,3986.1,3200.76
395,84,3,0.15,4099.96,3057.64
396,17,1,0.1,6774.4,5453
396,87,1,0.25,30887.67,24562.15
396,106,1,0.2,254.07,201.91
397,30,1,0.05,43457.18,35913.46
397,32,2,0.084130435,31328.71,25759.55
398,4,1,0.05,19059.59,16284.04
398,18,1,0.25,25982.69,22325.13
399,42,1,0.05,41592.8,33329.48
400,106,2,0.1,254.07,201.91
401,11,1,0.05,37366.11,29328.87
401,18,1,0.05,25982.69,22325.13
401,30,1,0.15,43457.18,35913.46
401,76,1,0,3430.15,2769.65
401,120,1,0.15,1861.62,1512.43
402,89,2,0.05,5504.56,4448.14
403,42,1,0,41592.8,33329.48
403,49,1,0.2,8760.67,7484.66
403,70,1,0,3986.1,3200.76
403,111,4,0.15,1247.24,976.36
403,120,1,0,1861.62,1512.43
404,11,1,0.2,37366.11,29328.87
405,49,1,0.1,8760.67,7484.66
406,42,1,0,41592.8,33329.48
406,44,1,0.25,33553.11,26819.15
406,73,1,0,2594.94,1956.68
407,6,1,0.1,34593.4,28061.7
407,24,1,0.05,23132.89,17177.19
407,46,2,0.2,22745.35,18876.27
407,98,1,0.15,336.47,254.4
408,52,1,0.1,8639.23,6791.57
408,55,1,0.15,6831.22,5452.4
408,88,1,0,8530.57,7164.7
408,120,5,0.2,1861.62,1512.43
409,29,1,0,32511.15,25921.35
409,41,1,0.1,23315.37,18692.16
409,47,2,0,33711.86,28748.63
409,100,1,0,3280.7,2734.71
410,44,1,0.25,33553.11,26819.15
410,47,1,0.05,33711.86,28748.63
411,10,1,0.05,28984.82,24375.23
411,35,1,0.15,40351.44,30761.63
412,11,2,0,37366.11,29328.87
412,17,1,0.15,6774.4,5453
412,73,1,0.084130435,2594.94,1956.68
412,110,62,0,1359.5,1110.25
413,4,2,0.2,19059.59,16284.04
413,103,2,0.15,642.13,517.28
414,24,1,0,23132.89,17177.19
414,100,1,0,3280.7,2734.71
414,107,1,0.05,1478.47,1285.3
415,21,2,0.15,10769.33,8068.73
415,80,1,0.1,12600.56,9910.89
416,13,1,0,67300.5,50244.66
416,19,1,0.25,15032.26,12417.54
416,44,1,0.2,33553.11,26819.15
416,63,2,0.05,11424.44,8683.37
416,74,1,0,2983.21,2320.79
417,16,1,0.2,10389.79,8227.78
417,18,2,0.05,25982.69,22325.13
417,45,1,0.15,12288.95,9920.28
417,92,2,0,1964.69,1465.53
417,120,5,0.084130435,1861.62,1512.43
418,11,1,0.084130435,37366.11,29328.87
419,43,2,0.05,10452.57,7798.28
419,73,1,0.1,2594.94,1956.68
420,17,1,0.1,6774.4,5453
420,24,1,0.15,23132.89,17177.19
420,30,1,0.05,43457.18,35913.46
420,35,1,0,40351.44,30761.63
420,74,1,0.2,2983.21,2320.79
421,42,1,0,41592.8,33329.48
422,10,1,0,28984.82,24375.23
422,39,1,0,40056.63,33032.66
422,79,2,0,1152.51,894.74
423,4,1,0.15,19059.59,16284.04
423,13,1,0.2,67300.5,50244.66
423,17,1,0.084130435,6774.4,5453
423,55,1,0.2,6831.22,5452.4
423,110,1,0.25,1359.5,1110.25
424,24,1,0.084130435,23132.89,17177.19
425,40,1,0.25,46147.36,36854.06
425,44,1,0.1,33553.11,26819.15
425,89,4,0,5504.56,4448.14
426,30,1,0.15,43457.18,35913.46
426,52,2,0.05,8639.23,6791.57
427,41,2,0.1,23315.37,18692.16
427,42,1,0.2,41592.8,33329.48
427,50,1,0.084130435,14093.3,10657.04
427,57,2,0.05,10919.01,8449.42
427,116,3,0.15,2142.99,1643.31
428,46,1,0.1,22745.35,18876.27
428,73,1,0.05,2594.94,1956.68
428,88,2,0.05,8530.57,7164.7
428,99,3,0.05,4558.37,3844.16
428,101,2,0,1459.15,1135.82
429,25,1,0.25,25300.08,21052.74
429,35,1,0.25,40351.44,30761.63
429,55,2,0.084130435,6831.22,5452.4
429,88,1,0.05,8530.57,7164.7
430,83,1,0.05,1338.95,1016.05
431,1,1,0,7820.51,6378.81
431,7,1,0.1,43638.93,36859.8
431,17,2,0,6774.4,5453
431,26,1,0.15,56726.38,47501.32
432,64,2,0.1,8286.71,6362.4
432,88,1,0.1,8530.57,7164.7
432,92,1,0.2,1964.69,1465.53
432,119,1,0.05,1955.14,1590.52
433,46,2,0.05,22745.35,18876.27
433,54,2,0,17754.88,14616.31
434,24,1,0.084130435,23132.89,17177.19
434,49,1,0.05,8760.67,7484.66
434,94,1,0.15,1307.79,1131.43
434,101,2,0.1,1459.15,1135.82
435,64,2,0.1,8286.71,6362.4
436,49,2,0.1,8760.67,7484.66
436,84,2,0,4099.96,3057.64
436,114,1,0,3218.92,2763.17
437,37,1,0.1,42724.86,33581.82
438,70,1,0.05,3986.1,3200.76
439,72,3,0.15,2022.18,1691.08
440,67,1,0.1,5963.33,4499.54
440,90,2,0.084130435,5651.34,4568.97
441,40,1,0.15,46147.36,36854.06
441,58,1,0.084130435,4545.08,3591.57
442,32,1,0.05,31328.71,25759.55
442,49,1,0.05,8760.67,7484.66
443,88,1,0.084130435,8530.57,7164.7
444,41,1,0.1,23315.37,18692.16
444,111,3,0.05,1247.24,976.36
445,12,1,0,50160.12,38153.08
445,58,1,0,4545.08,3591.57
445,119,2,0.05,1955.14,1590.52
446,24,1,0,23132.89,17177.19
446,30,1,0,43457.18,35913.46
446,57,2,0,10919.01,8449.42
446,101,3,0,1459.15,1135.82
447,7,2,0,43638.93,36859.8
447,49,1,0.084130435,8760.67,7484.66
448,51,1,0.05,15493.11,12939.08
448,65,1,0,9653.18,7226.05
449,15,1,0.15,8716.42,7172.96
449,43,2,0.2,10452.57,7798.28
449,92,1,0.1,1964.69,1465.53
449,117,2,0.05,941.78,718.08
450,33,1,0.084130435,20799.96,17519.04
450,89,1,0.2,5504.56,4448.14
451,71,1,0.2,3616.71,2805.57
451,110,2,0,1359.5,1110.25
452,64,1,0,8286.71,6362.4
453,4,1,0,19059.59,16284.04
453,44,1,0,33553.11,26819.15
453,116,3,0.2,2142.99,1643.31
454,66,1,0.05,15460.09,12005.8
455,73,1,0,2594.94,1956.68
455,75,1,0.2,3132.72,2420.05
455,106,1,0.05,254.07,201.91
455,109,3,0.1,525.46,445.88
456,54,1,0.05,17754.88,14616.31
456,89,1,0.1,5504.56,4448.14
457,19,2,0.05,15032.26,12417.54
457,26,1,0.05,56726.38,47501.32
457,53,1,0,10777.52,8220.29
457,120,2,0,1861.62,1512.43
458,12,2,0.15,50160.12,38153.08
458,61,2,0.1,6122.69,4930.93
458,100,4,0.05,3280.7,2734.71
458,107,4,0,1478.47,1285.3
459,33,1,0.084130435,20799.96,17519.04
459,40,73,0,46147.36,36854.06
459,43,1,0.2,10452.57,7798.28
459,81,1,0.25,5167.83,3948.66
459,113,1,0.15,1569.91,1277.81
460,74,2,0.25,2983.21,2320.79
461,44,1,0.2,33553.11,26819.15
461,49,1,0.05,8760.67,7484.66
461,98,1,0.05,336.47,254.4
461,105,2,0.05,369.29,293.25
462,88,1,0,8530.57,7164.7
463,35,1,0,40351.44,30761.63
464,10,1,0.05,28984.82,24375.23
464,42,1,0.2,41592.8,33329.48
464,46,1,0.1,22745.35,18876.27
465,4,1,0.2,19059.59,16284.04
465,47,1,0.05,33711.86,28748.63
465,57,2,0.05,10919.01,8449.42
465,81,2,0.1,5167.83,3948.66
466,51,1,0.05,15493.11,12939.08
466,66,2,0.1,15460.09,12005.8
466,84,1,0.05,4099.96,3057.64
466,96,1,0.2,943.63,713.86
466,105,2,0,369.29,293.25
467,25,1,0.084130435,25300.08,21052.74
467,64,1,0,8286.71,6362.4
467,101,1,0.2,1459.15,1135.82
467,106,1,0.25,254.07,201.91
468,17,1,0.15,6774.4,5453
469,29,2,0.05,32511.15,25921.35
469,54,1,0.05,17754.88,14616.31
470,24,1,0.084130435,23132.89,17177.19
470,55,2,0,6831.22,5452.4
470,107,1,0,1478.47,1285.3
470,120,2,0.15,1861.62,1512.43
471,5,1,0.1,23034.18,18268.86
471,7,2,0,43638.93,36859.8
472,48,32,0.15,31451.42,24168.17
473,4,2,0.05,19059.59,16284.04
473,90,2,0.05,5651.34,4568.97
474,45,2,0.084130435,12288.95,9920.28
474,107,2,0.2,1478.47,1285.3
475,116,2,0,2142.99,1643.31
476,66,1,0,15460.09,12005.8
477,47,2,0,33711.86,28748.63
478,66,1,0,15460.09,12005.8
479,12,2,0,50160.12,38153.08
479,30,1,0.2,43457.18,35913.46
479,39,1,0.15,40056.63,33032.66
479,50,1,0.25,14093.3,10657.04
479,57,2,0.084130435,10919.01,8449.42
480,20,1,0,17899.64,15367.23
480,116,1,0.05,2142.99,1643.31
481,81,2,0.25,5167.83,3948.66
482,34,1,0,28176.66,22798.3
482,60,1,0.1,15649.8,12875.64
482,61,2,0.2,6122.69,4930.93
483,29,1,0.1,32511.15,25921.35
483,62,2,0.1,6880.13,5595.68
484,22,1,0.05,36600.48,29953.6
484,42,1,0.1,41592.8,33329.48
484,44,1,0.15,33553.11,26819.15
484,45,2,0,12288.95,9920.28
484,92,2,0.15,1964.69,1465.53
485,4,1,0.2,19059.59,16284.04
485,31,1,0.25,35560.46,30062.84
485,75,1,0.1,3132.72,2420.05
486,84,1,0,4099.96,3057.64
487,52,1,0.2,8639.23,6791.57
488,30,2,0.084130435,43457.18,35913.46
488,43,1,0.15,10452.57,7798.28
488,116,2,0.1,2142.99,1643.31
488,117,2,0.05,941.78,718.08
489,8,1,0.05,54416.24,46147.25
489,9,1,0.05,52332.04,44905.39
489,39,2,0,40056.63,33032.66
489,42,1,0.1,41592.8,33329.48
489,45,2,0.05,12288.95,9920.28
490,78,2,0,18441.07,15373.23
490,84,2,0,4099.96,3057.64
491,70,3,0,3986.1,3200.76
491,88,3,0.05,8530.57,7164.7
492,114,1,0.084130435,3218.92,2763.17
493,17,1,0.25,6774.4,5453
493,42,1,0,41592.8,33329.48
493,62,1,0.05,6880.13,5595.68
493,73,1,0.15,2594.94,1956.68
494,11,1,0.15,37366.11,29328.87
494,30,1,0,43457.18,35913.46
495,39,1,0,40056.63,33032.66
495,43,1,0.1,10452.57,7798.28
495,78,41,0.05,18441.07,15373.23
495,101,1,0.05,1459.15,1135.82
495,103,1,0.15,642.13,517.28
496,51,2,0,15493.11,12939.08
496,81,3,0,5167.83,3948.66
496,88,2,0.084130435,8530.57,7164.7
497,64,1,0.1,8286.71,6362.4
497,89,1,0.05,5504.56,4448.14
498,64,1,0,8286.71,6362.4
498,107,2,0.1,1478.47,1285.3
499,38,1,0,24245.73,18469.45
499,57,1,0.1,10919.01,8449.42
500,52,1,0.2,8639.23,6791.57
501,83,2,0.15,1338.95,1016.05
501,105,1,0.15,369.29,293.25
502,17,1,0.15,6774.4,5453
503,52,1,0.1,8639.23,6791.57
503,59,52,0.1,10639.98,8184.85
503,65,1,0.1,9653.18,7226.05
503,74,1,0.05,2983.21,2320.79
504,96,1,0,943.63,713.86
505,18,2,0.1,25982.69,22325.13
506,16,1,0,10389.79,8227.78
506,53,1,0,10777.52,8220.29
506,75,1,0,3132.72,2420.05
506,101,4,0.1,1459.15,1135.82
506,105,1,0.05,369.29,293.25
507,17,1,0,6774.4,5453
507,83,1,0.25,1338.95,1016.05
507,88,3,0,8530.57,7164.7
507,101,1,0.1,1459.15,1135.82
508,10,40,0.05,28984.82,24375.23
508,81,3,0.1,5167.83,3948.66
508,87,2,0,30887.67,24562.15
508,101,2,0.25,1459.15,1135.82
508,119,4,0.05,1955.14,1590.52
509,10,1,0.25,28984.82,24375.23
509,52,1,0.1,8639.23,6791.57
509,82,3,0.1,6597.27,5199.67
509,101,1,0.05,1459.15,1135.82
510,43,1,0.05,10452.57,7798.28
511,76,1,0,3430.15,2769.65
511,78,2,0,18441.07,15373.23
512,7,1,0,43638.93,36859.8
512,70,2,0.15,3986.1,3200.76
512,75,3,0.05,3132.72,2420.05
512,105,1,0.05,369.29,293.25
513,30,1,0.15,43457.18,35913.46
513,101,2,0,1459.15,1135.82
513,106,1,0.2,254.07,201.91
514,7,2,0.05,43638.93,36859.8
515,14,1,0.1,81785.8,67687.25
515,41,1,0,23315.37,18692.16
515,63,1,0,11424.44,8683.37
515,89,3,0,5504.56,4448.14
516,64,1,0.1,8286.71,6362.4
517,5,1,0.15,23034.18,18268.86
517,33,1,0.1,20799.96,17519.04
518,26,1,0.1,56726.38,47501.32
518,77,1,0,3869,3051.47
519,73,2,0.15,2594.94,1956.68
519,103,1,0,642.13,517.28
519,116,4,0.1,2142.99,1643.31
520,10,1,0.25,28984.82,24375.23
520,82,2,0.2,6597.27,5199.67
521,6,1,0,34593.4,28061.7
522,23,1,0.15,23449.3,19546.85
522,29,1,0.084130435,32511.15,25921.35
522,57,1,0.1,10919.01,8449.42
522,84,3,0,4099.96,3057.64
523,29,1,0.1,32511.15,25921.35
524,68,1,0.05,5186.61,3897.48
525,35,2,0,40351.44,30761.63
525,47,1,0,33711.86,28748.63
525,51,1,0.05,15493.11,12939.08
525,120,5,0.084130435,1861.62,1512.43
526,22,1,0,36600.48,29953.6
526,51,1,0.15,15493.11,12939.08
526,75,3,0.1,3132.72,2420.05
526,109,1,0.084130435,525.46,445.88
526,118,1,0,1198.74,910.08
527,17,2,0.15,6774.4,5453
527,18,1,0,25982.69,22325.13
527,24,1,0.1,23132.89,17177.19
527,74,1,0.1,2983.21,2320.79
528,7,1,0.1,43638.93,36859.8
528,32,2,0,31328.71,25759.55
528,73,2,0.15,2594.94,1956.68
528,78,1,0.2,18441.07,15373.23
529,77,1,0.15,3869,3051.47
530,45,1,0.15,12288.95,9920.28
530,73,3,0.2,2594.94,1956.68
530,110,1,0.05,1359.5,1110.25
531,22,2,0.15,36600.48,29953.6
532,11,1,0.15,37366.11,29328.87
532,30,1,0.2,43457.18,35913.46
533,30,1,0.05,43457.18,35913.46
533,84,2,0,4099.96,3057.64
534,29,1,0,32511.15,25921.35
534,101,2,0.05,1459.15,1135.82
535,4,2,0.25,19059.59,16284.04
535,32,1,0.25,31328.71,25759.55
535,109,1,0,525.46,445.88
536,96,1,0,943.63,713.86
536,110,1,0.25,1359.5,1110.25
537,32,1,0.05,31328.71,25759.55
538,13,2,0.1,67300.5,50244.66
538,41,1,0,23315.37,18692.16
539,33,2,0.05,20799.96,17519.04
539,100,1,0.1,3280.7,2734.71
539,120,1,0,1861.62,1512.43
540,101,1,0.15,1459.15,1135.82
541,22,1,0.25,36600.48,29953.6
541,43,1,0.15,10452.57,7798.28
541,88,1,0.05,8530.57,7164.7
542,47,1,0,33711.86,28748.63
542,69,2,0.1,1939.08,1490.4
542,107,1,0,1478.47,1285.3
543,26,2,0.2,56726.38,47501.32
543,30,1,0,43457.18,35913.46
543,105,3,0.05,369.29,293.25
544,47,1,0.1,33711.86,28748.63
544,91,1,0.1,1409.54,1099.82
544,105,1,0,369.29,293.25
545,4,1,0,19059.59,16284.04
545,47,2,0.1,33711.86,28748.63
545,50,1,0.15,14093.3,10657.04
546,47,1,0.2,33711.86,28748.63
547,51,1,0.25,15493.11,12939.08
547,77,1,0.1,3869,3051.47
548,64,1,0.15,8286.71,6362.4
548,98,1,0.05,336.47,254.4
548,110,2,0.05,1359.5,1110.25
549,30,42,0.25,43457.18,35913.46
549,110,2,0.1,1359.5,1110.25
550,15,2,0.15,8716.42,7172.96
550,17,2,0,6774.4,5453
550,44,1,0.05,33553.11,26819.15
550,62,1,0.05,6880.13,5595.68
551,12,2,0,50160.12,38153.08
551,47,1,0,33711.86,28748.63
551,58,1,0,4545.08,3591.57
551,120,2,0,1861.62,1512.43
552,77,1,0.25,3869,3051.47
552,84,2,0.2,4099.96,3057.64
552,94,1,0.05,1307.79,1131.43
553,46,1,0,22745.35,18876.27
553,78,1,0,18441.07,15373.23
553,88,1,0.05,8530.57,7164.7
554,41,1,0,23315.37,18692.16
554,117,3,0.15,941.78,718.08
555,7,2,0.05,43638.93,36859.8
555,72,1,0.15,2022.18,1691.08
555,95,2,0.05,810.49,602.59
556,47,1,0.2,33711.86,28748.63
556,55,1,0.15,6831.22,5452.4
556,92,3,0.15,1964.69,1465.53
556,114,4,0.2,3218.92,2763.17
557,34,1,0.1,28176.66,22798.3
557,102,1,0,762.95,613.79
557,114,2,0,3218.92,2763.17
558,7,2,0.1,43638.93,36859.8
558,18,2,0,25982.69,22325.13
558,116,1,0.1,2142.99,1643.31
559,52,1,0.15,8639.23,6791.57
559,57,1,0,10919.01,8449.42
559,61,46,0.1,6122.69,4930.93
560,22,2,0.1,36600.48,29953.6
560,75,2,0,3132.72,2420.05
560,105,1,0.1,369.29,293.25
561,30,1,0.15,43457.18,35913.46
562,51,1,0.05,15493.11,12939.08
562,120,3,0,1861.62,1512.43
563,14,1,0.05,81785.8,67687.25
563,15,1,0,8716.42,7172.96
563,32,1,0,31328.71,25759.55
563,103,3,0,642.13,517.28
564,73,1,0.15,2594.94,1956.68
565,17,1,0.15,6774.4,5453
565,18,2,0.2,25982.69,22325.13
565,68,1,0.1,5186.61,3897.48
565,105,1,0,369.29,293.25
566,57,2,0.1,10919.01,8449.42
567,46,2,0.05,22745.35,18876.27
568,54,2,0.05,17754.88,14616.31
568,57,1,0.05,10919.01,8449.42
568,101,2,0,1459.15,1135.82
569,96,2,0.05,943.63,713.86
570,16,1,0.05,10389.79,8227.78
570,30,1,0,43457.18,35913.46
570,38,1,0.05,24245.73,18469.45
570,114,1,0.1,3218.92,2763.17
571,44,1,0.15,33553.11,26819.15
571,51,1,0,15493.11,12939.08
571,117,2,0.15,941.78,718.08
572,5,1,0.1,23034.18,18268.86
572,47,1,0.15,33711.86,28748.63
572,94,1,0.2,1307.79,1131.43
573,24,2,0.05,23132.89,17177.19
574,85,1,0.2,11775.25,8823.61
575,17,1,0,6774.4,5453
575,24,2,0.25,23132.89,17177.19
575,57,1,0.2,10919.01,8449.42
576,32,1,0,31328.71,25759.55
576,62,1,0.1,6880.13,5595.68
576,75,2,0.15,3132.72,2420.05
576,82,33,0.25,6597.27,5199.67
576,120,2,0.05,1861.62,1512.43
577,19,2,0.1,15032.26,12417.54
577,34,1,0,28176.66,22798.3
577,44,1,0.05,33553.11,26819.15
578,112,2,0.15,1086.02,808.75
579,16,1,0.1,10389.79,8227.78
579,43,1,0.1,10452.57,7798.28
579,53,2,0.15,10777.52,8220.29
580,61,1,0.15,6122.69,4930.93
580,66,1,0,15460.09,12005.8
580,113,1,0,1569.91,1277.81
581,19,1,0.25,15032.26,12417.54
581,36,1,0.084130435,46415.07,39576.59
581,101,1,0.05,1459.15,1135.82
582,9,1,0.084130435,52332.04,44905.39
583,57,1,0.05,10919.01,8449.42
583,59,1,0,10639.98,8184.85
583,101,2,0,1459.15,1135.82
584,17,1,0.15,6774.4,5453
584,119,3,0,1955.14,1590.52
585,18,1,0,25982.69,22325.13
585,74,1,0,2983.21,2320.79
585,81,1,0.15,5167.83,3948.66
585,95,2,0.05,810.49,602.59
585,113,5,0.1,1569.91,1277.81
586,14,2,0,81785.8,67687.25
587,41,1,0.084130435,23315.37,18692.16
587,46,1,0.05,22745.35,18876.27
588,19,1,0.1,15032.26,12417.54
588,42,1,0,41592.8,33329.48
588,43,1,0.25,10452.57,7798.28
588,92,3,0.084130435,1964.69,1465.53
588,99,1,0.05,4558.37,3844.16
589,94,1,0.1,1307.79,1131.43
590,22,2,0,36600.48,29953.6
590,44,1,0.15,33553.11,26819.15
590,64,2,0.2,8286.71,6362.4
590,101,3,0.1,1459.15,1135.82
590,110,2,0.1,1359.5,1110.25
591,21,1,0.05,10769.33,8068.73
591,84,1,0.05,4099.96,3057.64
591,96,1,0.05,943.63,713.86
592,64,1,0.084130435,8286.71,6362.4
593,27,1,0.25,34727.99,30069.8
