sale_id,sale_date,payment_method,order_status,customer_id,store_id,employee_id
553,1/12/2026,Mobile Wallet,Completed,46,1,8
554,2/25/2026,Cash,Pending,201,2,10
555,5/13/2026,Debit Card,Completed,135,2,10
556,1/28/2026,Credit Card,Completed,8,3,16
557,4/25/2026,Debit Card,Completed,148,1,7
558,4/26/2026,Mobile Wallet,Completed,285,2,10
559,4/26/2026,Unknown,Completed,122,3,15
560,2/25/2026,Mobile Wallet,Completed,108,1,5
561,5/11/2026,Installment,Completed,165,2,13
562,2/7/2026,Mobile Wallet,Returned,176,1,7
563,6/7/2026,Unknown,Unknown,161,3,16
564,5/7/2026,Mobile Wallet,Completed,234,3,17
565,2/8/2026,Installment,Completed,142,1,3
566,1/25/2026,Debit Card,Cancelled,313,1,8
567,4/3/2026,Cash,Pending,63,3,15
568,3/11/2026,Cash,Completed,103,1,7
569,2/27/2026,Cash,Completed,229,1,6
570,2/25/2026,Cash,Unknown,189,1,8
571,3/12/2026,Installment,Completed,263,2,12
572,2/14/2026,Debit Card,Completed,73,3,18
573,5/22/2026,Installment,Completed,78,3,16
574,3/10/2026,Debit Card,Completed,185,1,2
575,5/23/2026,Cash,Completed,174,2,12
576,3/31/2026,Installment,Completed,148,3,16
577,5/2/2026,Cash,Pending,33,2,12
578,1/16/2026,Debit Card,Returned,54,2,10
579,6/26/2026,Mobile Wallet,Cancelled,108,2,9
580,4/9/2026,Debit Card,Completed,220,3,15
581,2/28/2026,Mobile Wallet,Completed,20,1,1
582,1/30/2026,Debit Card,Completed,148,2,11
583,2/11/2026,Cash,Completed,289,1,4
584,2/21/2026,Installment,Completed,263,1,3
585,4/5/2026,Mobile Wallet,Completed,263,1,5
586,6/15/2026,Installment,Completed,113,3,15
587,6/5/2026,Credit Card,Completed,9,1,2
588,2/18/2026,Cash,Completed,334,1,3
589,1/12/2026,Credit Card,Completed,233,1,7
590,6/27/2026,Installment,Completed,161,3,17
591,4/26/2026,Installment,Completed,54,1,7
592,2/14/2026,Mobile Wallet,Pending,187,1,7
593,5/26/2026,Mobile Wallet,Returned,2,2,12
594,3/2/2026,Credit Card,Completed,233,1,6
595,5/13/2026,Debit Card,Pending,322,1,2
596,3/1/2026,Debit Card,Returned,239,1,3
597,4/19/2026,Installment,Completed,208,3,17
598,1/30/2026,Unknown,Completed,257,2,9
599,4/30/2026,Cash,Returned,142,2,11
600,5/28/2026,Debit Card,Completed,196,3,15
601,2/28/2026,Debit Card,Cancelled,176,1,3
602,4/20/2026,Mobile Wallet,Completed,225,3,18
603,4/1/2026,Debit Card,Completed,343,2,11
604,2/16/2026,Cash,Cancelled,215,1,5
605,1/6/2026,Installment,Completed,323,3,15
606,5/9/2026,Credit Card,Completed,5,3,15
607,6/29/2026,Mobile Wallet,Returned,246,1,5
608,3/18/2026,Cash,Pending,31,1,5
609,6/25/2026,Mobile Wallet,Cancelled,297,2,9
610,2/7/2026,Mobile Wallet,Returned,339,3,15
611,2/4/2026,Cash,Completed,138,2,12
612,1/17/2026,Mobile Wallet,Completed,326,2,12
613,5/18/2026,Debit Card,Cancelled,8,1,3
614,6/29/2026,Cash,Returned,130,2,14
615,3/21/2026,Credit Card,Completed,106,2,13
616,2/25/2026,Cash,Completed,336,3,18
617,5/30/2026,Installment,Completed,246,1,5
618,3/29/2026,Unknown,Unknown,343,3,15
619,3/5/2026,Mobile Wallet,Completed,197,2,13
620,5/19/2026,Installment,Cancelled,234,2,12
621,6/11/2026,Cash,Pending,203,1,6
622,6/21/2026,Debit Card,Pending,26,2,10
623,6/5/2026,Debit Card,Completed,313,1,7
624,1/21/2026,Installment,Pending,8,2,13
625,5/11/2026,Cash,Completed,196,1,3
626,2/24/2026,Cash,Completed,236,3,17
627,5/29/2026,Mobile Wallet,Completed,155,2,14
628,6/2/2026,Mobile Wallet,Completed,184,3,15
629,1/1/2026,Credit Card,Completed,12,1,5
630,6/11/2026,Mobile Wallet,Completed,150,2,11
631,1/8/2026,Cash,Pending,77,2,9
632,2/20/2026,Credit Card,Cancelled,347,3,17
633,4/16/2026,Credit Card,Completed,28,1,5
634,2/7/2026,Cash,Completed,108,1,3
635,2/23/2026,Installment,Returned,283,2,12
636,1/11/2026,Debit Card,Completed,116,2,13
637,6/20/2026,Cash,Completed,234,3,15
638,2/18/2026,Credit Card,Completed,114,2,9
639,6/2/2026,Mobile Wallet,Completed,184,3,15
640,3/31/2026,Cash,Completed,46,2,12
641,6/16/2026,Cash,Returned,315,1,4
642,6/26/2026,Mobile Wallet,Completed,325,1,2
643,6/14/2026,Cash,Completed,224,3,16
644,1/27/2026,Debit Card,Returned,193,1,6
645,4/17/2026,Mobile Wallet,Completed,34,3,16
646,5/12/2026,Installment,Completed,273,1,7
647,4/27/2026,Mobile Wallet,Pending,163,1,5
648,2/18/2026,Cash,Completed,116,1,6
649,6/28/2026,Cash,Completed,212,2,12
650,4/4/2026,Installment,Returned,247,2,9
651,2/8/2026,Credit Card,Cancelled,316,2,13
652,2/9/2026,Mobile Wallet,Cancelled,124,3,16
653,6/26/2026,Credit Card,Returned,73,2,13
654,2/8/2026,Installment,Completed,46,1,1
655,2/27/2026,Debit Card,Completed,232,1,5
656,1/5/2026,Credit Card,Completed,189,2,12
657,3/20/2026,Debit Card,Completed,216,2,12
658,6/8/2026,Credit Card,Completed,184,2,14
659,5/15/2026,Installment,Returned,289,2,11
660,6/20/2026,Credit Card,Cancelled,124,1,2
661,3/1/2026,Debit Card,Completed,272,1,8
662,6/28/2026,Mobile Wallet,Pending,246,1,6
663,2/24/2026,Installment,Completed,302,2,13
664,4/28/2026,Credit Card,Completed,148,1,6
665,6/5/2026,Cash,Completed,276,1,5
666,6/23/2026,Credit Card,Cancelled,4,3,15
667,5/2/2026,Credit Card,Completed,221,2,11
668,6/13/2026,Debit Card,Returned,334,3,17
669,5/5/2026,Credit Card,Returned,78,3,17
670,5/7/2026,Cash,Completed,128,1,8
671,3/4/2026,Debit Card,Completed,42,2,9
672,2/7/2026,Debit Card,Completed,209,1,3
673,2/12/2026,Debit Card,Completed,77,1,8
674,6/25/2026,Credit Card,Completed,97,1,3
675,6/27/2026,Credit Card,Completed,90,2,13
676,1/28/2026,Cash,Completed,94,2,10
677,5/28/2026,Cash,Completed,54,3,18
678,3/15/2026,Credit Card,Unknown,108,1,8
679,5/21/2026,Installment,Unknown,234,2,13
680,3/1/2026,Cash,Completed,312,1,8
681,2/1/2026,Credit Card,Completed,323,2,10
682,5/2/2026,Debit Card,Pending,240,3,16
683,1/5/2026,Cash,Returned,225,3,16
684,5/26/2026,Installment,Completed,73,2,13
685,4/12/2026,Cash,Cancelled,114,2,13
686,2/5/2026,Credit Card,Cancelled,314,3,16
687,6/5/2026,Cash,Returned,81,3,18
688,2/5/2026,Cash,Unknown,234,3,16
689,6/28/2026,Installment,Completed,265,1,5
690,3/3/2026,Debit Card,Cancelled,163,1,5
691,3/12/2026,Mobile Wallet,Completed,244,3,16
692,3/10/2026,Installment,Cancelled,144,3,15
693,4/23/2026,Credit Card,Completed,81,2,9
694,1/21/2026,Debit Card,Completed,146,1,7
695,1/17/2026,Debit Card,Completed,201,1,7
696,4/30/2026,Cash,Completed,52,3,17
697,6/26/2026,Installment,Completed,126,1,5
698,6/26/2026,Mobile Wallet,Completed,224,2,12
699,5/21/2026,Mobile Wallet,Completed,147,1,5
700,1/13/2026,Mobile Wallet,Completed,8,2,11
701,2/15/2026,Cash,Completed,29,1,3
702,2/15/2026,Cash,Returned,180,2,13
703,5/2/2026,Cash,Completed,85,2,11
704,6/29/2026,Debit Card,Completed,195,1,4
705,4/5/2026,Debit Card,Completed,90,3,17
706,2/6/2026,Installment,Completed,347,3,17
707,4/27/2026,Debit Card,Returned,106,3,15
708,4/22/2026,Installment,Returned,329,3,18
709,3/7/2026,Installment,Returned,165,2,13
710,5/5/2026,Credit Card,Completed,306,1,8
711,2/7/2026,Credit Card,Pending,79,3,17
712,4/5/2026,Mobile Wallet,Cancelled,191,2,12
713,3/20/2026,Cash,Completed,118,3,17
714,5/10/2026,Mobile Wallet,Completed,150,2,13
715,1/25/2026,Cash,Completed,301,2,12
716,5/1/2026,Debit Card,Cancelled,309,2,10
717,6/5/2026,Debit Card,Completed,285,1,1
718,6/10/2026,Mobile Wallet,Returned,150,1,3
719,4/27/2026,Debit Card,Pending,187,1,7
720,1/16/2026,Unknown,Unknown,273,1,1
721,2/19/2026,Installment,Cancelled,347,3,18
722,3/7/2026,Installment,Returned,320,1,7
723,4/4/2026,Mobile Wallet,Completed,138,1,5
724,5/27/2026,Cash,Completed,73,1,5
725,5/8/2026,Debit Card,Completed,159,1,5
726,3/20/2026,Credit Card,Completed,236,1,3
727,1/14/2026,Cash,Completed,216,3,18
728,2/28/2026,Mobile Wallet,Completed,318,2,10
729,1/25/2026,Installment,Unknown,103,3,15
730,1/28/2026,Cash,Completed,130,1,5
731,3/7/2026,Mobile Wallet,Completed,318,2,11
732,2/24/2026,Mobile Wallet,Completed,49,2,14
733,3/13/2026,Credit Card,Unknown,142,3,17
734,5/10/2026,Mobile Wallet,Completed,108,1,7
735,1/17/2026,Installment,Completed,326,2,12
736,6/23/2026,Debit Card,Completed,243,3,16
737,4/6/2026,Cash,Returned,54,2,9
738,5/5/2026,Installment,Completed,282,1,5
739,3/15/2026,Mobile Wallet,Unknown,311,1,8
740,3/6/2026,Debit Card,Cancelled,257,2,12
741,4/24/2026,Debit Card,Completed,161,3,18
742,1/8/2026,Unknown,Completed,283,1,6
743,1/30/2026,Mobile Wallet,Completed,315,2,11
744,6/26/2026,Installment,Completed,236,1,5
745,4/26/2026,Credit Card,Returned,329,1,5
746,3/27/2026,Installment,Completed,312,2,10
747,6/27/2026,Credit Card,Completed,26,3,17
748,1/29/2026,Unknown,Unknown,265,1,5
749,4/5/2026,Debit Card,Completed,38,1,2
750,4/3/2026,Installment,Completed,92,2,12
751,2/25/2026,Mobile Wallet,Completed,28,2,12
752,1/6/2026,Credit Card,Completed,142,1,4
753,6/5/2026,Credit Card,Completed,93,2,9
754,2/25/2026,Mobile Wallet,Completed,164,2,13
755,1/8/2026,Mobile Wallet,Completed,233,1,2
756,3/5/2026,Credit Card,Completed,100,1,5
757,4/20/2026,Credit Card,Completed,216,1,7
758,4/20/2026,Credit Card,Completed,257,1,2
759,1/1/2026,Debit Card,Completed,5,1,6
760,4/14/2026,Cash,Cancelled,67,1,5
761,4/22/2026,Cash,Returned,155,2,12
762,2/11/2026,Cash,Completed,183,2,13
763,1/24/2026,Installment,Completed,158,3,17
764,6/17/2026,Unknown,Completed,139,1,2
765,6/23/2026,Cash,Completed,89,1,4
766,6/9/2026,Debit Card,Returned,347,1,5
767,6/15/2026,Credit Card,Completed,236,1,3
768,1/8/2026,Credit Card,Cancelled,291,3,17
769,6/10/2026,Cash,Returned,148,1,3
770,3/5/2026,Credit Card,Pending,196,3,16
771,5/5/2026,Mobile Wallet,Completed,189,2,10
772,5/1/2026,Debit Card,Completed,39,2,11
773,6/20/2026,Cash,Completed,234,3,15
774,5/6/2026,Debit Card,Cancelled,83,3,15
775,5/29/2026,Credit Card,Completed,14,2,13
776,4/12/2026,Cash,Cancelled,215,3,16
777,1/18/2026,Installment,Completed,347,3,16
778,5/16/2026,Debit Card,Unknown,35,3,15
779,5/15/2026,Credit Card,Completed,239,1,6
780,5/9/2026,Debit Card,Returned,264,3,15
781,3/23/2026,Cash,Pending,26,3,17
782,2/2/2026,Installment,Cancelled,159,2,14
783,3/20/2026,Cash,Completed,176,2,13
784,5/13/2026,Cash,Completed,264,1,1
785,5/1/2026,Credit Card,Pending,150,3,15
786,6/11/2026,Mobile Wallet,Completed,54,2,9
787,5/20/2026,Cash,Completed,139,1,3
788,2/10/2026,Mobile Wallet,Cancelled,214,1,8
789,4/5/2026,Debit Card,Cancelled,51,3,18
790,3/7/2026,Mobile Wallet,Cancelled,11,2,13
791,5/9/2026,Credit Card,Returned,263,2,13
792,1/18/2026,Credit Card,Pending,118,1,7
793,5/10/2026,Credit Card,Returned,321,2,9
794,6/30/2026,Installment,Returned,253,1,6
795,2/12/2026,Mobile Wallet,Cancelled,110,1,5
796,2/16/2026,Cash,Completed,310,1,1
797,3/31/2026,Debit Card,Completed,297,3,16
798,5/27/2026,Credit Card,Completed,212,2,9
799,2/19/2026,Mobile Wallet,Completed,151,1,5
800,1/26/2026,Mobile Wallet,Unknown,77,3,15
801,2/25/2026,Mobile Wallet,Completed,165,2,9
802,3/2/2026,Unknown,Completed,78,2,14
803,3/18/2026,Mobile Wallet,Completed,126,1,8
804,1/6/2026,Installment,Cancelled,150,1,5
805,1/18/2026,Mobile Wallet,Completed,59,3,16
806,6/8/2026,Cash,Returned,151,2,13
807,4/6/2026,Installment,Completed,106,2,14
808,5/29/2026,Mobile Wallet,Completed,70,2,12
809,4/5/2026,Installment,Pending,102,2,11
810,3/29/2026,Mobile Wallet,Completed,116,3,16
811,4/5/2026,Cash,Returned,73,1,3
812,2/20/2026,Mobile Wallet,Completed,253,3,16
813,4/26/2026,Debit Card,Completed,326,3,18
814,5/6/2026,Installment,Completed,228,2,12
815,1/5/2026,Cash,Completed,11,2,12
816,5/26/2026,Mobile Wallet,Completed,63,2,14
817,6/28/2026,Debit Card,Pending,265,2,13
818,2/11/2026,Debit Card,Cancelled,224,3,17
819,2/25/2026,Mobile Wallet,Cancelled,139,2,9
820,1/1/2026,Debit Card,Cancelled,166,1,3
821,2/25/2026,Credit Card,Completed,8,1,6
822,1/26/2026,Credit Card,Completed,326,2,12
823,3/31/2026,Credit Card,Completed,206,1,3
824,6/24/2026,Mobile Wallet,Completed,35,1,2
825,4/13/2026,Cash,Pending,339,2,13
826,2/23/2026,Credit Card,Returned,310,1,8
827,1/5/2026,Installment,Pending,240,2,12
828,6/29/2026,Debit Card,Cancelled,141,1,6
829,6/7/2026,Cash,Completed,312,3,16
830,6/15/2026,Debit Card,Returned,272,1,6
831,3/16/2026,Mobile Wallet,Cancelled,263,2,10
832,3/17/2026,Unknown,Completed,346,2,11
833,3/3/2026,Mobile Wallet,Pending,268,1,2
834,2/18/2026,Mobile Wallet,Completed,103,1,5
835,5/3/2026,Unknown,Completed,71,2,10
836,6/9/2026,Cash,Completed,178,1,5
837,5/16/2026,Credit Card,Completed,81,2,12
838,6/25/2026,Credit Card,Completed,288,3,17
839,6/11/2026,Mobile Wallet,Cancelled,310,1,8
840,4/4/2026,Unknown,Unknown,39,2,14
841,4/5/2026,Debit Card,Completed,135,2,11
842,2/14/2026,Mobile Wallet,Completed,209,1,4
843,4/16/2026,Cash,Completed,35,1,6
844,6/9/2026,Installment,Returned,5,1,7
845,5/1/2026,Installment,Returned,35,1,8
846,3/13/2026,Debit Card,Completed,216,2,9
847,6/11/2026,Mobile Wallet,Completed,118,1,5
848,2/5/2026,Installment,Cancelled,251,1,5
849,3/10/2026,Mobile Wallet,Completed,129,1,3
850,6/25/2026,Debit Card,Returned,347,1,6
851,2/27/2026,Mobile Wallet,Cancelled,162,2,9
852,5/15/2026,Cash,Pending,324,1,7
853,6/13/2026,Credit Card,Completed,188,1,2
854,3/1/2026,Mobile Wallet,Pending,240,2,12
855,3/15/2026,Debit Card,Completed,73,2,12
856,4/13/2026,Debit Card,Cancelled,310,3,17
857,4/2/2026,Mobile Wallet,Cancelled,218,2,12
858,1/30/2026,Mobile Wallet,Completed,31,2,13
859,5/28/2026,Cash,Cancelled,307,2,14
860,2/28/2026,Credit Card,Returned,216,2,12
861,3/27/2026,Installment,Completed,201,1,5
862,3/7/2026,Debit Card,Returned,276,2,10
863,4/5/2026,Mobile Wallet,Completed,191,3,17
864,6/24/2026,Mobile Wallet,Cancelled,339,1,7
865,5/9/2026,Credit Card,Returned,89,1,5
866,2/1/2026,Cash,Completed,245,3,18
867,6/15/2026,Debit Card,Completed,9,1,8
868,3/12/2026,Debit Card,Cancelled,84,2,13
869,4/23/2026,Cash,Cancelled,314,1,5
870,4/27/2026,Mobile Wallet,Completed,185,3,15
871,3/18/2026,Credit Card,Pending,115,2,13
872,4/24/2026,Debit Card,Completed,214,1,7
873,3/2/2026,Mobile Wallet,Cancelled,259,2,14
874,4/6/2026,Mobile Wallet,Returned,196,2,13
875,6/27/2026,Installment,Completed,161,3,17
876,6/4/2026,Installment,Completed,119,3,15
877,1/20/2026,Debit Card,Completed,44,1,7
878,5/3/2026,Installment,Cancelled,331,2,13
879,5/22/2026,Installment,Completed,23,1,1
880,6/23/2026,Debit Card,Returned,347,3,18
881,5/4/2026,Credit Card,Pending,238,3,16
882,5/23/2026,Cash,Completed,212,3,17
883,6/13/2026,Debit Card,Completed,305,2,9
884,4/18/2026,Credit Card,Completed,106,2,13
885,6/26/2026,Debit Card,Completed,58,1,6
886,2/16/2026,Cash,Pending,301,2,13
887,4/22/2026,Cash,Completed,174,3,16
888,5/28/2026,Mobile Wallet,Cancelled,246,3,18
889,2/5/2026,Mobile Wallet,Completed,171,2,13
890,6/5/2026,Credit Card,Returned,117,3,18
891,3/5/2026,Cash,Returned,283,2,13
892,4/2/2026,Mobile Wallet,Completed,302,1,7
893,2/12/2026,Credit Card,Completed,234,1,8
894,5/1/2026,Mobile Wallet,Completed,116,2,12
895,1/19/2026,Installment,Cancelled,142,1,7
896,1/19/2026,Credit Card,Completed,244,2,11
897,3/31/2026,Credit Card,Completed,142,1,7
898,2/10/2026,Cash,Returned,207,2,13
899,1/13/2026,Credit Card,Pending,106,3,18
900,6/25/2026,Debit Card,Completed,246,1,2
901,5/13/2026,Unknown,Unknown,280,1,3
902,5/27/2026,Installment,Completed,130,1,6
903,6/6/2026,Credit Card,Completed,347,1,6
904,1/6/2026,Credit Card,Completed,151,1,8
905,4/1/2026,Credit Card,Completed,339,1,2
906,2/19/2026,Debit Card,Pending,181,1,2
907,4/16/2026,Mobile Wallet,Completed,54,1,5
908,6/27/2026,Mobile Wallet,Completed,89,1,1
909,1/9/2026,Mobile Wallet,Returned,331,1,6
910,4/28/2026,Cash,Returned,274,2,13
911,5/9/2026,Mobile Wallet,Completed,285,2,12
912,3/3/2026,Cash,Completed,158,1,6
913,5/12/2026,Installment,Completed,46,3,15
914,3/10/2026,Installment,Completed,200,3,15
915,5/26/2026,Installment,Completed,263,2,11
916,5/3/2026,Mobile Wallet,Completed,350,1,5
917,4/5/2026,Cash,Cancelled,35,1,5
918,3/14/2026,Cash,Returned,298,2,12
919,1/12/2026,Installment,Unknown,7,1,7
920,4/20/2026,Mobile Wallet,Completed,283,1,5
921,5/10/2026,Cash,Returned,208,2,12
922,6/9/2026,Cash,Completed,339,3,17
923,1/13/2026,Unknown,Unknown,244,1,7
924,5/13/2026,Cash,Completed,109,1,5
925,5/22/2026,Cash,Pending,233,3,17
926,3/24/2026,Cash,Completed,263,3,15
927,4/22/2026,Installment,Completed,128,1,5
928,2/8/2026,Cash,Completed,329,1,5
929,1/2/2026,Installment,Returned,329,1,4
930,1/13/2026,Credit Card,Pending,187,1,4
931,4/30/2026,Debit Card,Pending,108,1,5
932,4/12/2026,Cash,Pending,323,2,13
933,6/26/2026,Credit Card,Completed,89,2,13
934,6/11/2026,Unknown,Unknown,294,2,11
935,1/8/2026,Debit Card,Completed,210,3,17
936,2/18/2026,Installment,Completed,150,3,17
937,4/12/2026,Unknown,Unknown,232,1,3
938,4/27/2026,Mobile Wallet,Cancelled,328,1,5
939,6/23/2026,Debit Card,Cancelled,78,3,15
940,6/27/2026,Debit Card,Pending,73,1,6
941,3/23/2026,Installment,Completed,286,1,6
942,4/22/2026,Unknown,Completed,58,1,5
943,3/6/2026,Cash,Completed,216,2,9
944,5/13/2026,Installment,Completed,42,2,10
945,4/20/2026,Debit Card,Completed,228,2,9
946,4/6/2026,Credit Card,Completed,54,2,13
947,5/31/2026,Credit Card,Completed,139,1,1
948,6/25/2026,Cash,Completed,276,1,8
949,2/5/2026,Debit Card,Returned,310,3,16
950,6/14/2026,Debit Card,Cancelled,36,1,7
951,1/20/2026,Debit Card,Pending,102,3,17
952,2/7/2026,Debit Card,Returned,14,3,15
953,1/5/2026,Installment,Unknown,118,2,12
954,5/19/2026,Mobile Wallet,Pending,302,1,6
955,2/3/2026,Installment,Cancelled,5,3,15
956,1/25/2026,Mobile Wallet,Pending,51,3,15
957,5/13/2026,Debit Card,Cancelled,17,3,17
958,1/6/2026,Mobile Wallet,Cancelled,236,2,13
959,6/18/2026,Debit Card,Returned,158,2,12
960,6/5/2026,Mobile Wallet,Pending,104,2,12
961,3/31/2026,Credit Card,Completed,312,1,8
962,1/18/2026,Debit Card,Completed,32,1,6
963,1/21/2026,Cash,Completed,297,1,7
964,2/26/2026,Credit Card,Pending,329,1,7
965,6/25/2026,Installment,Completed,263,3,15
966,3/9/2026,Mobile Wallet,Cancelled,5,1,7
967,2/26/2026,Mobile Wallet,Completed,253,1,5
968,2/22/2026,Installment,Cancelled,347,1,5
969,4/16/2026,Credit Card,Returned,7,3,15
970,1/30/2026,Installment,Cancelled,247,2,13
971,4/5/2026,Installment,Cancelled,347,1,4
972,5/5/2026,Credit Card,Cancelled,218,2,12
973,6/13/2026,Credit Card,Completed,265,3,18
974,4/25/2026,Installment,Completed,293,1,2
975,3/31/2026,Mobile Wallet,Completed,150,1,8
976,6/11/2026,Mobile Wallet,Pending,272,2,14
977,3/6/2026,Cash,Unknown,265,1,5
978,5/11/2026,Credit Card,Completed,103,3,16
979,6/28/2026,Credit Card,Completed,207,3,17
980,4/23/2026,Installment,Returned,334,2,14
981,6/22/2026,Credit Card,Returned,330,1,7
982,6/15/2026,Installment,Completed,128,1,5
983,2/26/2026,Cash,Completed,125,3,16
984,2/14/2026,Debit Card,Completed,73,3,18
985,4/16/2026,Cash,Pending,171,2,9
986,6/7/2026,Cash,Completed,59,1,5
987,3/3/2026,Debit Card,Completed,265,2,9
988,5/16/2026,Debit Card,Completed,138,1,5
989,6/30/2026,Debit Card,Completed,191,3,18
990,1/3/2026,Mobile Wallet,Completed,233,2,14
991,6/29/2026,Cash,Completed,264,1,2
992,2/4/2026,Cash,Unknown,246,1,7
993,5/1/2026,Mobile Wallet,Cancelled,51,3,16
994,6/13/2026,Credit Card,Completed,11,1,4
995,6/15/2026,Cash,Completed,347,3,18
996,4/20/2026,Credit Card,Completed,171,3,16
997,5/7/2026,Mobile Wallet,Pending,271,3,17
998,6/29/2026,Mobile Wallet,Completed,263,1,7
999,3/17/2026,Cash,Completed,41,1,2
1000,3/3/2026,Credit Card,Completed,174,1,3
1001,4/3/2026,Installment,Cancelled,118,2,13
1002,2/19/2026,Debit Card,Completed,167,2,9
1003,5/12/2026,Installment,Completed,150,1,2
1004,2/24/2026,Debit Card,Returned,73,1,7
1005,3/16/2026,Credit Card,Cancelled,94,1,2
1006,1/30/2026,Cash,Cancelled,77,1,7
1007,4/2/2026,Unknown,Returned,219,2,13
1008,1/12/2026,Credit Card,Completed,225,2,12
1009,6/21/2026,Credit Card,Completed,12,2,10
1010,4/5/2026,Cash,Unknown,220,2,12
1011,6/28/2026,Debit Card,Cancelled,147,2,9
1012,5/27/2026,Debit Card,Completed,87,2,13
1013,6/28/2026,Cash,Completed,182,1,5
1014,5/13/2026,Debit Card,Cancelled,130,2,9
1015,5/18/2026,Cash,Completed,113,3,16
1016,2/20/2026,Debit Card,Completed,17,1,1
1017,3/20/2026,Installment,Completed,100,2,11
1018,6/29/2026,Mobile Wallet,Completed,93,3,16
1019,2/26/2026,Cash,Cancelled,42,1,4
1020,3/1/2026,Debit Card,Completed,308,2,12
1021,6/27/2026,Installment,Pending,133,2,13
1022,5/20/2026,Mobile Wallet,Completed,207,1,5
1023,4/5/2026,Cash,Completed,32,2,12
1024,3/5/2026,Cash,Pending,215,1,6
1025,6/8/2026,Credit Card,Completed,313,2,14
1026,4/12/2026,Cash,Pending,323,2,13
1027,5/19/2026,Mobile Wallet,Returned,108,2,13
1028,6/7/2026,Cash,Completed,252,1,3
1029,1/13/2026,Debit Card,Returned,191,1,3
1030,3/27/2026,Debit Card,Completed,316,1,7
1031,2/20/2026,Unknown,Completed,251,2,12
1032,4/28/2026,Installment,Returned,182,2,12
1033,5/4/2026,Credit Card,Completed,214,1,1
1034,1/6/2026,Credit Card,Cancelled,197,2,9
1035,3/5/2026,Installment,Returned,172,1,7
1036,5/19/2026,Mobile Wallet,Returned,29,2,12
1037,6/30/2026,Mobile Wallet,Completed,203,1,5
1038,4/20/2026,Cash,Completed,78,3,17
1039,6/24/2026,Cash,Returned,214,2,12
1040,6/7/2026,Installment,Completed,178,1,5
1041,2/17/2026,Debit Card,Pending,83,1,4
1042,2/9/2026,Unknown,Completed,84,2,10
1043,2/25/2026,Debit Card,Completed,229,2,11
1044,4/28/2026,Credit Card,Returned,274,1,3
1045,6/13/2026,Debit Card,Cancelled,44,1,3
1046,1/24/2026,Cash,Cancelled,133,2,12
1047,4/24/2026,Credit Card,Completed,93,1,7
1048,2/4/2026,Cash,Cancelled,103,3,18
1049,6/9/2026,Credit Card,Cancelled,290,1,7
1050,2/25/2026,Cash,Pending,67,1,8
1051,6/18/2026,Installment,Completed,310,3,17
1052,6/30/2026,Debit Card,Returned,244,1,7
1053,6/23/2026,Credit Card,Returned,219,1,6
1054,2/25/2026,Credit Card,Pending,111,2,12
1055,6/5/2026,Mobile Wallet,Completed,308,1,6
1056,6/16/2026,Mobile Wallet,Completed,256,3,16
1057,6/28/2026,Mobile Wallet,Completed,171,1,3
1058,3/21/2026,Credit Card,Completed,284,2,12
1059,5/9/2026,Credit Card,Cancelled,326,2,12
1060,2/14/2026,Credit Card,Returned,108,2,11
1061,4/5/2026,Cash,Completed,219,3,16
1062,2/28/2026,Mobile Wallet,Completed,89,1,2
1063,6/24/2026,Cash,Pending,54,2,13
1064,4/21/2026,Cash,Returned,138,1,2
1065,5/18/2026,Cash,Completed,292,2,9
1066,3/20/2026,Credit Card,Unknown,32,3,15
1067,2/11/2026,Cash,Returned,274,2,12
1068,3/14/2026,Debit Card,Returned,257,1,2
1069,1/20/2026,Mobile Wallet,Returned,78,1,6
1070,4/30/2026,Credit Card,Unknown,158,2,12
1071,3/7/2026,Cash,Pending,58,2,11
1072,4/13/2026,Cash,Unknown,224,2,13
1073,6/5/2026,Debit Card,Completed,39,1,7
1074,3/28/2026,Credit Card,Completed,292,2,12
1075,2/15/2026,Mobile Wallet,Completed,8,2,14
1076,6/15/2026,Credit Card,Cancelled,234,1,3
1077,1/16/2026,Cash,Completed,312,2,12
1078,2/25/2026,Cash,Completed,42,1,3
1079,4/20/2026,Cash,Completed,220,1,4
1080,4/17/2026,Cash,Pending,322,1,8
1081,5/7/2026,Debit Card,Pending,150,3,15
1082,6/4/2026,Debit Card,Pending,150,1,3
1083,3/10/2026,Cash,Completed,122,2,13
1084,6/15/2026,Debit Card,Returned,235,1,8
1085,2/4/2026,Cash,Returned,276,2,14
1086,5/29/2026,Credit Card,Returned,58,3,18
1087,3/7/2026,Mobile Wallet,Returned,158,1,3
1088,1/12/2026,Debit Card,Completed,207,3,15
1089,3/25/2026,Credit Card,Unknown,347,1,2
1090,5/21/2026,Mobile Wallet,Completed,114,3,16
1091,5/5/2026,Unknown,Unknown,147,3,17
1092,3/26/2026,Credit Card,Completed,234,1,7
1093,2/15/2026,Installment,Completed,175,3,16
1094,1/5/2026,Unknown,Unknown,287,3,16
1095,5/5/2026,Installment,Returned,149,1,6
1096,3/27/2026,Cash,Completed,260,1,6
1097,3/5/2026,Cash,Completed,78,1,4
1098,3/3/2026,Cash,Completed,334,3,17
1099,6/3/2026,Credit Card,Completed,130,1,8
1100,1/27/2026,Installment,Completed,291,2,12
1101,5/7/2026,Cash,Cancelled,289,3,15
1102,4/2/2026,Credit Card,Completed,334,1,2
1103,1/21/2026,Mobile Wallet,Completed,244,1,7
